attendance_id,student_id,class_id,attendance_date,status
5246,1460,3,2024-10-31 05:22:44.923189,Present
5247,1308,11,2024-10-18 05:22:44.923194,Absent
5248,1494,2,2024-10-21 05:22:44.923198,Present
5249,1822,2,2024-11-03 05:22:44.923203,Absent
5250,1105,3,2024-10-22 05:22:44.923208,Absent
5251,4486,12,2024-10-10 05:22:44.923212,Present
5252,3754,7,2024-10-08 05:22:44.923217,Present
5253,1764,5,2024-10-09 05:22:44.923222,Absent
5254,995,7,2024-10-11 05:22:44.923227,Present
5255,2307,11,2024-10-11 05:22:44.923232,Present
5256,4706,12,2024-11-01 05:22:44.923237,Absent
5257,4483,9,2024-10-22 05:22:44.923242,Absent
5258,1789,12,2024-10-24 05:22:44.923247,Absent
5259,800,6,2024-10-14 05:22:44.923252,Absent
5260,4710,2,2024-10-19 05:22:44.923256,Present
5261,4366,8,2024-10-20 05:22:44.923261,Absent
5262,1950,1,2024-10-13 05:22:44.923266,Present
5263,4307,12,2024-10-26 05:22:44.923271,Present
5264,2302,3,2024-10-09 05:22:44.923275,Absent
5265,402,12,2024-10-16 05:22:44.923280,Absent
5266,1843,5,2024-10-30 05:22:44.923285,Present
5267,2959,7,2024-10-07 05:22:44.923289,Present
5268,1352,5,2024-10-23 05:22:44.923294,Present
5269,1574,1,2024-10-25 05:22:44.923299,Absent
5270,1050,7,2024-10-14 05:22:44.923303,Absent
5271,3899,2,2024-10-26 05:22:44.923308,Present
5272,3386,3,2024-10-27 05:22:44.923312,Present
5273,4819,9,2024-10-08 05:22:44.923317,Present
5274,1482,5,2024-11-01 05:22:44.923321,Absent
5275,1196,3,2024-11-02 05:22:44.923326,Present
5276,805,5,2024-10-24 05:22:44.923330,Absent
5277,2806,10,2024-10-25 05:22:44.923337,Present
5278,1234,5,2024-10-29 05:22:44.923342,Absent
5279,4904,2,2024-10-22 05:22:44.923346,Absent
5280,3975,12,2024-10-14 05:22:44.923351,Absent
5281,4324,9,2024-10-29 05:22:44.923404,Present
5282,2943,10,2024-10-30 05:22:44.923411,Present
5283,348,9,2024-11-01 05:22:44.923416,Absent
5284,2226,2,2024-10-31 05:22:44.923420,Present
5285,4851,1,2024-10-23 05:22:44.923425,Present
5286,3781,1,2024-10-21 05:22:44.923429,Present
5287,2662,11,2024-11-03 05:22:44.923433,Absent
5288,4899,11,2024-10-05 05:22:44.923438,Absent
5289,1533,10,2024-11-02 05:22:44.923442,Absent
5290,4022,6,2024-10-06 05:22:44.923446,Present
5291,1403,2,2024-10-23 05:22:44.923451,Present
5292,3110,11,2024-10-29 05:22:44.923455,Absent
5293,2556,11,2024-10-10 05:22:44.923460,Present
5294,2023,5,2024-10-16 05:22:44.923464,Absent
5295,27,11,2024-10-18 05:22:44.923468,Present
5296,3081,1,2024-10-29 05:22:44.923473,Present
5297,4596,5,2024-10-07 05:22:44.923477,Present
5298,2382,1,2024-11-01 05:22:44.923482,Present
5299,3785,11,2024-11-03 05:22:44.923486,Present
5300,4360,1,2024-10-09 05:22:44.923490,Absent
5301,4109,3,2024-10-28 05:22:44.923497,Absent
5302,3019,9,2024-10-19 05:22:44.923501,Absent
5303,2189,2,2024-10-18 05:22:44.923506,Absent
5304,454,4,2024-11-03 05:22:44.923510,Absent
5305,3892,12,2024-10-12 05:22:44.923515,Absent
5306,4516,3,2024-11-02 05:22:44.923519,Absent
5307,4468,4,2024-10-15 05:22:44.923524,Absent
5308,4374,5,2024-10-16 05:22:44.923528,Present
5309,1372,7,2024-10-28 05:22:44.923532,Present
5310,2880,3,2024-10-25 05:22:44.923537,Present
5311,243,7,2024-10-15 05:22:44.923542,Present
5312,2180,2,2024-10-14 05:22:44.923546,Absent
5313,3448,6,2024-10-28 05:22:44.923550,Present
5314,4676,5,2024-11-01 05:22:44.923555,Present
5315,4189,8,2024-10-09 05:22:44.923559,Present
5316,4985,6,2024-10-05 05:22:44.923564,Absent
5317,2274,10,2024-10-05 05:22:44.923568,Absent
5318,3026,4,2024-10-22 05:22:44.923573,Absent
5319,299,2,2024-10-30 05:22:44.923577,Present
5320,970,5,2024-11-02 05:22:44.923582,Absent
5321,3772,10,2024-10-25 05:22:44.923586,Absent
5322,1938,11,2024-10-07 05:22:44.923591,Absent
5323,2527,8,2024-10-19 05:22:44.923595,Absent
5324,1486,7,2024-11-02 05:22:44.923600,Absent
5325,587,10,2024-11-01 05:22:44.923604,Absent
5326,1951,5,2024-10-26 05:22:44.923608,Absent
5327,1447,7,2024-10-07 05:22:44.923613,Present
5328,471,8,2024-10-15 05:22:44.923618,Present
5329,3351,1,2024-10-24 05:22:44.923622,Present
5330,4789,11,2024-10-18 05:22:44.923627,Absent
5331,3283,9,2024-10-09 05:22:44.923631,Present
5332,1397,3,2024-10-26 05:22:44.923636,Present
5333,3267,8,2024-10-24 05:22:44.923640,Absent
5334,528,11,2024-10-08 05:22:44.923645,Present
5335,430,12,2024-10-19 05:22:44.923650,Present
5336,4347,4,2024-11-01 05:22:44.923654,Absent
5337,945,2,2024-10-05 05:22:44.923659,Present
5338,220,4,2024-10-17 05:22:44.923663,Absent
5339,1887,9,2024-10-30 05:22:44.923667,Present
5340,4341,8,2024-10-24 05:22:44.923672,Present
5341,3741,12,2024-10-27 05:22:44.923676,Absent
5342,4017,2,2024-10-16 05:22:44.923681,Absent
5343,1038,9,2024-10-23 05:22:44.923685,Absent
5344,1497,6,2024-10-19 05:22:44.923690,Absent
5345,1341,12,2024-11-03 05:22:44.923694,Absent
5346,4360,5,2024-11-03 05:22:44.923698,Absent
5347,4866,11,2024-10-18 05:22:44.923703,Present
5348,1208,11,2024-10-18 05:22:44.923707,Absent
5349,3447,4,2024-10-26 05:22:44.923712,Absent
5350,4814,2,2024-10-31 05:22:44.923716,Absent
5351,3246,5,2024-10-06 05:22:44.923721,Absent
5352,1915,4,2024-10-31 05:22:44.923725,Absent
5353,2029,4,2024-10-25 05:22:44.923730,Absent
5354,4469,12,2024-10-12 05:22:44.923734,Present
5355,3848,11,2024-10-30 05:22:44.923739,Present
5356,3185,1,2024-10-28 05:22:44.923743,Absent
5357,656,3,2024-10-26 05:22:44.923748,Present
5358,2601,12,2024-10-27 05:22:44.923753,Absent
5359,3139,3,2024-10-18 05:22:44.923757,Absent
5360,1187,8,2024-10-14 05:22:44.923761,Absent
5361,2276,2,2024-10-15 05:22:44.923765,Present
5362,313,4,2024-10-31 05:22:44.923770,Absent
5363,1772,2,2024-10-27 05:22:44.923774,Absent
5364,1704,8,2024-10-24 05:22:44.923779,Absent
5365,12,3,2024-10-10 05:22:44.923783,Absent
5366,4075,2,2024-10-20 05:22:44.923788,Absent
5367,4991,12,2024-10-25 05:22:44.923792,Absent
5368,2688,12,2024-10-21 05:22:44.923797,Absent
5369,4812,8,2024-10-24 05:22:44.923801,Present
5370,4551,1,2024-10-20 05:22:44.923806,Present
5371,4373,7,2024-10-07 05:22:44.923810,Present
5372,1383,1,2024-10-12 05:22:44.923815,Present
5373,2023,6,2024-10-29 05:22:44.923820,Absent
5374,2782,6,2024-10-31 05:22:44.923824,Present
5375,2552,1,2024-10-29 05:22:44.923829,Absent
5376,2953,4,2024-10-27 05:22:44.923834,Absent
5377,767,3,2024-10-31 05:22:44.923839,Absent
5378,4839,9,2024-11-02 05:22:44.923844,Absent
5379,909,7,2024-10-20 05:22:44.923848,Absent
5380,4001,5,2024-10-08 05:22:44.923852,Present
5381,1735,12,2024-10-08 05:22:44.923857,Present
5382,1266,2,2024-10-08 05:22:44.923862,Present
5383,2851,11,2024-10-17 05:22:44.923866,Present
5384,4405,1,2024-10-19 05:22:44.923870,Present
5385,1228,12,2024-10-16 05:22:44.923875,Present
5386,4875,5,2024-10-21 05:22:44.923879,Absent
5387,1474,2,2024-10-20 05:22:44.923884,Present
5388,3154,10,2024-10-17 05:22:44.923888,Present
5389,1161,7,2024-10-27 05:22:44.923893,Absent
5390,3397,8,2024-10-28 05:22:44.923897,Present
5391,1774,1,2024-10-07 05:22:44.923902,Present
5392,2741,12,2024-10-09 05:22:44.923906,Present
5393,3151,11,2024-10-24 05:22:44.923911,Absent
5394,2180,9,2024-10-19 05:22:44.923915,Present
5395,2806,4,2024-10-26 05:22:44.923920,Absent
5396,331,7,2024-10-16 05:22:44.923924,Absent
5397,2846,8,2024-10-07 05:22:44.923928,Present
5398,3899,7,2024-10-15 05:22:44.923933,Absent
5399,1915,3,2024-10-16 05:22:44.923937,Absent
5400,3439,12,2024-11-02 05:22:44.923942,Present
5401,1889,7,2024-11-01 05:22:44.923946,Present
5402,298,5,2024-10-06 05:22:44.923950,Absent
5403,1369,8,2024-10-25 05:22:44.923955,Absent
5404,4323,1,2024-10-28 05:22:44.923959,Absent
5405,1894,9,2024-10-28 05:22:44.923963,Absent
5406,1242,12,2024-10-25 05:22:44.923968,Absent
5407,3138,2,2024-10-22 05:22:44.923972,Present
5408,2431,1,2024-10-22 05:22:44.923976,Present
5409,1656,9,2024-10-11 05:22:44.923980,Absent
5410,4964,5,2024-10-31 05:22:44.923985,Present
5411,2938,2,2024-10-17 05:22:44.923990,Absent
5412,969,6,2024-10-21 05:22:44.923994,Absent
5413,1172,1,2024-10-08 05:22:44.923998,Absent
5414,3869,1,2024-10-14 05:22:44.924003,Absent
5415,2921,5,2024-10-21 05:22:44.924007,Present
5416,4981,11,2024-10-15 05:22:44.924012,Present
5417,236,5,2024-10-15 05:22:44.924016,Absent
5418,1045,9,2024-10-26 05:22:44.924021,Absent
5419,2620,2,2024-11-01 05:22:44.924025,Absent
5420,2505,5,2024-10-17 05:22:44.924029,Absent
5421,987,2,2024-10-13 05:22:44.924034,Present
5422,4648,7,2024-10-28 05:22:44.924038,Present
5423,2722,5,2024-10-24 05:22:44.924043,Present
5424,3865,8,2024-10-16 05:22:44.924047,Absent
5425,4808,2,2024-10-18 05:22:44.924052,Present
5426,1339,9,2024-10-22 05:22:44.924056,Absent
5427,194,3,2024-10-26 05:22:44.924061,Present
5428,1690,5,2024-10-11 05:22:44.924065,Present
5429,1289,9,2024-10-06 05:22:44.924070,Present
5430,4790,4,2024-10-29 05:22:44.924074,Present
5431,4602,3,2024-10-26 05:22:44.924079,Absent
5432,4183,3,2024-10-08 05:22:44.924083,Absent
5433,976,4,2024-10-16 05:22:44.924087,Present
5434,4206,12,2024-10-17 05:22:44.924092,Present
5435,181,2,2024-10-30 05:22:44.924096,Absent
5436,4784,4,2024-10-31 05:22:44.924101,Present
5437,649,10,2024-11-02 05:22:44.924105,Present
5438,3251,12,2024-10-28 05:22:44.924109,Present
5439,902,3,2024-10-31 05:22:44.924114,Absent
5440,3696,4,2024-10-05 05:22:44.924118,Present
5441,3123,5,2024-10-24 05:22:44.924123,Present
5442,4145,11,2024-10-26 05:22:44.924127,Present
5443,776,7,2024-10-22 05:22:44.924132,Absent
5444,592,4,2024-10-05 05:22:44.924136,Absent
5445,3474,5,2024-10-10 05:22:44.924141,Absent
5446,1482,1,2024-10-09 05:22:44.924145,Present
5447,261,12,2024-10-19 05:22:44.924150,Present
5448,3235,7,2024-10-08 05:22:44.924154,Present
5449,3784,1,2024-10-24 05:22:44.924159,Absent
5450,4639,8,2024-10-21 05:22:44.924163,Present
5451,2507,3,2024-10-18 05:22:44.924168,Absent
5452,425,5,2024-10-19 05:22:44.924172,Present
5453,1270,7,2024-10-17 05:22:44.924177,Present
5454,332,4,2024-10-17 05:22:44.924181,Absent
5455,1384,7,2024-10-26 05:22:44.924186,Present
5456,4997,6,2024-10-15 05:22:44.924190,Absent
5457,1552,9,2024-10-22 05:22:44.924195,Present
5458,3144,3,2024-11-01 05:22:44.924199,Absent
5459,3534,11,2024-10-05 05:22:44.924204,Absent
5460,2642,9,2024-10-22 05:22:44.924208,Present
5461,1559,7,2024-10-27 05:22:44.924213,Present
5462,3082,8,2024-10-26 05:22:44.924217,Absent
5463,3150,6,2024-10-30 05:22:44.924222,Present
5464,3208,11,2024-10-13 05:22:44.924226,Present
5465,3821,9,2024-10-21 05:22:44.924231,Present
5466,4289,9,2024-10-31 05:22:44.924235,Present
5467,1954,9,2024-10-08 05:22:44.924240,Absent
5468,1732,11,2024-10-17 05:22:44.924244,Present
5469,3571,4,2024-10-14 05:22:44.924248,Absent
5470,4444,7,2024-10-26 05:22:44.924253,Present
5471,4759,10,2024-10-20 05:22:44.924258,Present
5472,850,6,2024-10-10 05:22:44.924262,Present
5473,1531,5,2024-10-24 05:22:44.924266,Present
5474,46,11,2024-10-16 05:22:44.924271,Absent
5475,1478,3,2024-10-06 05:22:44.924275,Absent
5476,2144,1,2024-10-16 05:22:44.924280,Present
5477,2121,2,2024-10-29 05:22:44.924286,Present
5478,4155,2,2024-10-14 05:22:44.924291,Present
5479,3403,2,2024-10-28 05:22:44.924295,Present
5480,1554,5,2024-10-07 05:22:44.924300,Absent
5481,1894,3,2024-10-31 05:22:44.924304,Absent
5482,2616,10,2024-11-03 05:22:44.924309,Present
5483,1769,4,2024-10-09 05:22:44.924313,Absent
5484,975,11,2024-10-25 05:22:44.924317,Absent
5485,3328,3,2024-10-24 05:22:44.924322,Absent
5486,318,6,2024-10-11 05:22:44.924326,Present
5487,2169,9,2024-10-09 05:22:44.924331,Present
5488,1719,8,2024-10-11 05:22:44.924335,Present
5489,1419,8,2024-10-08 05:22:44.924340,Absent
5490,4418,2,2024-10-13 05:22:44.924344,Absent
5491,1023,10,2024-10-15 05:22:44.924348,Present
5492,3903,9,2024-11-03 05:22:44.924352,Absent
5493,931,2,2024-11-01 05:22:44.924357,Present
5494,4763,4,2024-11-02 05:22:44.924361,Present
5495,3559,11,2024-10-09 05:22:44.924365,Absent
5496,1916,10,2024-11-02 05:22:44.924369,Present
5497,4177,2,2024-11-03 05:22:44.924374,Absent
5498,3466,1,2024-10-06 05:22:44.924378,Absent
5499,2219,1,2024-10-26 05:22:44.924382,Absent
5500,1950,1,2024-10-26 05:22:44.924386,Present
5501,1078,8,2024-11-02 05:22:44.924390,Absent
5502,3439,5,2024-10-09 05:22:44.924395,Present
5503,4053,1,2024-10-19 05:22:44.924654,Absent
5504,729,9,2024-10-30 05:22:44.924660,Absent
5505,2970,3,2024-10-25 05:22:44.924664,Present
5506,4745,6,2024-10-15 05:22:44.924668,Present
5507,2941,3,2024-11-01 05:22:44.924673,Absent
5508,4297,9,2024-10-26 05:22:44.924677,Present
5509,3635,7,2024-10-21 05:22:44.924681,Present
5510,2979,3,2024-10-28 05:22:44.924686,Present
5511,447,10,2024-11-02 05:22:44.924690,Present
5512,748,11,2024-10-08 05:22:44.924695,Absent
5513,1363,4,2024-10-08 05:22:44.924700,Absent
5514,4423,8,2024-10-12 05:22:44.924705,Present
5515,2499,8,2024-10-19 05:22:44.924710,Absent
5516,4122,11,2024-10-21 05:22:44.924715,Absent
5517,1084,9,2024-10-21 05:22:44.924719,Present
5518,3651,7,2024-10-12 05:22:44.924724,Absent
5519,734,8,2024-10-17 05:22:44.924728,Absent
5520,2565,8,2024-10-24 05:22:44.924733,Absent
5521,4994,8,2024-10-29 05:22:44.924738,Absent
5522,4696,9,2024-10-27 05:22:44.924742,Absent
5523,4561,3,2024-10-05 05:22:44.924748,Present
5524,1007,12,2024-11-03 05:22:44.924752,Absent
5525,2326,4,2024-10-07 05:22:44.924757,Present
5526,3659,11,2024-10-27 05:22:44.924761,Absent
5527,2242,10,2024-10-10 05:22:44.924766,Present
5528,72,5,2024-10-11 05:22:44.924771,Present
5529,110,2,2024-10-22 05:22:44.924775,Absent
5530,686,11,2024-11-03 05:22:44.924780,Absent
5531,1650,3,2024-10-18 05:22:44.924784,Absent
5532,382,4,2024-10-21 05:22:44.924789,Absent
5533,1448,4,2024-10-21 05:22:44.924793,Present
5534,4059,10,2024-10-22 05:22:44.924798,Absent
5535,2503,4,2024-10-29 05:22:44.924802,Present
5536,498,5,2024-10-20 05:22:44.924806,Present
5537,3859,5,2024-10-21 05:22:44.924810,Present
5538,1755,3,2024-10-29 05:22:44.924815,Present
5539,3364,12,2024-10-28 05:22:44.924819,Absent
5540,4479,7,2024-10-14 05:22:44.924824,Present
5541,1570,4,2024-10-09 05:22:44.924829,Present
5542,2763,2,2024-10-07 05:22:44.924834,Present
5543,2339,12,2024-10-05 05:22:44.924839,Present
5544,1608,6,2024-10-05 05:22:44.924844,Present
5545,846,9,2024-10-21 05:22:44.924849,Absent
5546,1017,8,2024-10-16 05:22:44.924854,Present
5547,4889,1,2024-10-27 05:22:44.924859,Absent
5548,4471,9,2024-10-17 05:22:44.924864,Absent
5549,1812,6,2024-10-30 05:22:44.924868,Present
5550,3865,9,2024-10-23 05:22:44.924873,Absent
5551,4632,5,2024-10-28 05:22:44.924878,Absent
5552,1947,11,2024-11-02 05:22:44.924882,Absent
5553,4942,9,2024-10-07 05:22:44.924887,Present
5554,1034,5,2024-10-15 05:22:44.924892,Present
5555,2568,6,2024-11-02 05:22:44.924896,Present
5556,2168,2,2024-10-18 05:22:44.924901,Present
5557,4010,12,2024-10-05 05:22:44.924906,Present
5558,4898,8,2024-11-02 05:22:44.924910,Absent
5559,2495,4,2024-10-28 05:22:44.924915,Absent
5560,3779,9,2024-10-25 05:22:44.924920,Present
5561,3223,11,2024-10-07 05:22:44.924924,Present
5562,4343,8,2024-10-24 05:22:44.924929,Absent
5563,4624,8,2024-10-27 05:22:44.924934,Absent
5564,3605,2,2024-10-13 05:22:44.924938,Present
5565,1314,4,2024-10-27 05:22:44.924943,Absent
5566,2846,6,2024-10-12 05:22:44.924948,Absent
5567,4813,3,2024-11-02 05:22:44.924953,Present
5568,1914,7,2024-10-23 05:22:44.924958,Absent
5569,3953,1,2024-10-08 05:22:44.924963,Present
5570,2502,7,2024-10-07 05:22:44.924968,Present
5571,3592,4,2024-10-11 05:22:44.924972,Absent
5572,1379,9,2024-10-30 05:22:44.924977,Absent
5573,3754,12,2024-10-22 05:22:44.924982,Absent
5574,229,7,2024-10-15 05:22:44.924986,Absent
5575,3835,6,2024-10-14 05:22:44.924991,Absent
5576,3114,4,2024-10-08 05:22:44.924996,Present
5577,4267,5,2024-10-05 05:22:44.925002,Absent
5578,1541,1,2024-10-11 05:22:44.925007,Present
5579,1079,1,2024-10-05 05:22:44.925011,Absent
5580,3616,9,2024-11-02 05:22:44.925016,Absent
5581,2091,1,2024-10-08 05:22:44.925021,Present
5582,2503,12,2024-10-08 05:22:44.925025,Absent
5583,2136,8,2024-10-14 05:22:44.925030,Present
5584,1370,2,2024-10-14 05:22:44.925034,Present
5585,3511,7,2024-10-13 05:22:44.925039,Present
5586,927,4,2024-10-14 05:22:44.925044,Absent
5587,914,6,2024-10-26 05:22:44.925049,Present
5588,188,11,2024-10-23 05:22:44.925053,Absent
5589,2267,7,2024-10-05 05:22:44.925058,Absent
5590,3479,1,2024-10-17 05:22:44.925063,Present
5591,3993,10,2024-11-03 05:22:44.925068,Absent
5592,3202,8,2024-10-05 05:22:44.925073,Present
5593,2416,12,2024-10-08 05:22:44.925078,Absent
5594,4038,1,2024-10-12 05:22:44.925083,Absent
5595,1735,11,2024-10-12 05:22:44.925088,Absent
5596,3047,8,2024-10-10 05:22:44.925093,Present
5597,276,9,2024-10-06 05:22:44.925098,Present
5598,1030,1,2024-11-01 05:22:44.925103,Absent
5599,1848,5,2024-11-01 05:22:44.925107,Absent
5600,709,12,2024-10-12 05:22:44.925112,Absent
5601,138,3,2024-10-18 05:22:44.925117,Absent
5602,2899,3,2024-11-03 05:22:44.925121,Present
5603,2429,3,2024-10-21 05:22:44.925126,Present
5604,4612,2,2024-10-05 05:22:44.925131,Present
5605,1386,6,2024-10-12 05:22:44.925135,Absent
5606,2182,4,2024-10-31 05:22:44.925140,Absent
5607,4489,6,2024-10-16 05:22:44.925144,Absent
5608,3787,12,2024-10-28 05:22:44.925149,Present
5609,4391,3,2024-10-08 05:22:44.925153,Absent
5610,2156,8,2024-10-07 05:22:44.925158,Absent
5611,829,3,2024-10-12 05:22:44.925163,Present
5612,1207,5,2024-10-12 05:22:44.925167,Absent
5613,609,4,2024-10-29 05:22:44.925173,Present
5614,1929,6,2024-10-20 05:22:44.925177,Present
5615,1308,7,2024-10-27 05:22:44.925182,Present
5616,3745,11,2024-10-23 05:22:44.925187,Absent
5617,566,4,2024-10-13 05:22:44.925192,Absent
5618,3127,11,2024-10-23 05:22:44.925197,Present
5619,229,5,2024-10-21 05:22:44.925202,Present
5620,2104,6,2024-10-28 05:22:44.925207,Present
5621,1582,10,2024-10-13 05:22:44.925212,Present
5622,3537,6,2024-10-20 05:22:44.925217,Absent
5623,1523,10,2024-10-25 05:22:44.925221,Present
5624,2888,11,2024-10-16 05:22:44.925226,Present
5625,4043,3,2024-10-13 05:22:44.925231,Absent
5626,4176,10,2024-10-09 05:22:44.925235,Absent
5627,3078,2,2024-10-23 05:22:44.925240,Present
5628,4585,12,2024-10-19 05:22:44.925244,Absent
5629,2306,10,2024-10-07 05:22:44.925249,Absent
5630,2819,3,2024-10-29 05:22:44.925254,Present
5631,3131,12,2024-10-13 05:22:44.925258,Absent
5632,778,3,2024-10-17 05:22:44.925263,Present
5633,4254,10,2024-10-08 05:22:44.925268,Absent
5634,3217,12,2024-10-16 05:22:44.925273,Present
5635,4482,12,2024-10-29 05:22:44.925278,Present
5636,284,7,2024-10-23 05:22:44.925283,Absent
5637,1774,5,2024-10-23 05:22:44.925288,Present
5638,3102,4,2024-10-05 05:22:44.925293,Absent
5639,227,5,2024-10-13 05:22:44.925298,Absent
5640,337,12,2024-10-29 05:22:44.925303,Present
5641,963,8,2024-10-16 05:22:44.925308,Absent
5642,4112,1,2024-10-11 05:22:44.925312,Present
5643,483,11,2024-10-23 05:22:44.925317,Absent
5644,344,12,2024-10-27 05:22:44.925321,Present
5645,4911,1,2024-10-11 05:22:44.925326,Absent
5646,4221,4,2024-10-15 05:22:44.925330,Absent
5647,3874,10,2024-10-08 05:22:44.925335,Present
5648,561,8,2024-10-27 05:22:44.925340,Absent
5649,4025,12,2024-10-20 05:22:44.925344,Present
5650,3031,2,2024-10-13 05:22:44.925349,Absent
5651,4894,12,2024-10-06 05:22:44.925354,Absent
5652,420,2,2024-10-12 05:22:44.925359,Absent
5653,1830,4,2024-10-16 05:22:44.925363,Present
5654,114,9,2024-10-09 05:22:44.925368,Absent
5655,4222,2,2024-10-23 05:22:44.925373,Absent
5656,2410,1,2024-10-15 05:22:44.925378,Absent
5657,3721,6,2024-10-07 05:22:44.925383,Absent
5658,2893,2,2024-10-31 05:22:44.925388,Present
5659,1838,12,2024-11-02 05:22:44.925393,Absent
5660,3244,11,2024-10-17 05:22:44.925398,Present
5661,3349,4,2024-10-19 05:22:44.925403,Absent
5662,2799,2,2024-10-14 05:22:44.925407,Absent
5663,4999,3,2024-10-20 05:22:44.925412,Present
5664,393,5,2024-10-05 05:22:44.925417,Present
5665,1645,1,2024-10-06 05:22:44.925422,Absent
5666,1794,1,2024-10-29 05:22:44.925427,Absent
5667,4266,4,2024-10-21 05:22:44.925431,Absent
5668,1861,8,2024-10-21 05:22:44.925436,Absent
5669,406,3,2024-10-30 05:22:44.925441,Present
5670,1976,7,2024-10-28 05:22:44.925445,Absent
5671,1302,10,2024-10-12 05:22:44.925450,Present
5672,3710,1,2024-10-09 05:22:44.925454,Absent
5673,2048,2,2024-10-06 05:22:44.925459,Absent
5674,4467,4,2024-10-31 05:22:44.925464,Absent
5675,1270,6,2024-11-01 05:22:44.925468,Present
5676,2497,1,2024-10-14 05:22:44.925473,Absent
5677,3630,6,2024-10-21 05:22:44.925478,Absent
5678,3338,7,2024-10-13 05:22:44.925483,Absent
5679,2257,4,2024-10-29 05:22:44.925488,Absent
5680,4699,6,2024-10-22 05:22:44.925492,Present
5681,899,6,2024-11-02 05:22:44.925496,Present
5682,3212,4,2024-10-16 05:22:44.925501,Present
5683,509,9,2024-11-03 05:22:44.925506,Present
5684,2429,3,2024-10-08 05:22:44.925524,Present
5685,742,9,2024-10-19 05:22:44.925529,Present
5686,2667,7,2024-11-03 05:22:44.925534,Present
5687,3314,8,2024-10-14 05:22:44.925539,Absent
5688,106,2,2024-10-21 05:22:44.925544,Absent
5689,734,11,2024-10-18 05:22:44.925548,Present
5690,1027,1,2024-10-07 05:22:44.925553,Present
5691,404,5,2024-10-29 05:22:44.925558,Absent
5692,3964,6,2024-10-12 05:22:44.925562,Present
5693,4776,7,2024-10-17 05:22:44.925567,Absent
5694,1340,2,2024-10-12 05:22:44.925572,Absent
5695,4449,10,2024-10-26 05:22:44.925576,Present
5696,2019,2,2024-10-24 05:22:44.925581,Present
5697,520,3,2024-10-22 05:22:44.925586,Present
5698,3801,1,2024-10-21 05:22:44.925590,Present
5699,949,6,2024-10-29 05:22:44.925595,Absent
5700,3999,3,2024-11-01 05:22:44.925600,Present
5701,3444,12,2024-10-06 05:22:44.925605,Absent
5702,3045,11,2024-10-31 05:22:44.925610,Absent
5703,1476,3,2024-10-18 05:22:44.925615,Absent
